id,sex,age,BMI
A71437.png,Male,65,25.674120010956912
A71467.png,Male,59,41.27661022543146
A71517.png,Male,66,29.15429056105325
A71530.png,Male,63,25.674120010956912
A71537.png,Male,61,30.67856165403689
A71641.png,Male,64,27.39147299224537
A71662.png,Male,64,36.95372199236263
A71709.png,Male,62,24.667486377050103
A71724.png,Male,65,31.188310832754635
A71810.png,Male,65,23.62385737114052
A71812.png,Male,64,24.38831816387755
A71818.png,Male,62,23.62385737114052
A71904.png,Male,63,26.576839542533087
A71978.png,Male,65,25.10064135330291
A72030.png,Male,63,27.255871640798613
A72037.png,Male,61,25.838593999684942
A72063.png,Male,62,22.590577217972623
A72077.png,Male,61,29.64461378687284
A72086.png,Male,60,29.680130667573657
A72098.png,Male,67,37.11666743732783
A72103.png,Male,66,26.49512142848641
A72120.png,Male,67,29.23452349678639
A72149.png,Male,62,21.852068068304977
A72159.png,Male,65,23.42726526308272
A72194.png,Male,63,25.39254302944898
A72308.png,Male,61,27.43405854063361
A72335.png,Male,62,33.467521804403894
A72502.png,Male,70,31.658806045411897
A72503.png,Male,61,29.02057220829424
A72531.png,Male,71,20.63117593647337
A72590.png,Male,60,27.041896830456
A72640.png,Male,60,33.293181637564885
A72649.png,Male,62,34.11686609968
A72655.png,Male,76,24.019738350389275
A72676.png,Male,70,20.49885710519738
A72823.png,Male,69,24.62783299217128
A72830.png,Male,62,24.36789905668045
A72922.png,Male,69,19.365217793388425
A72965.png,Male,61,24.675239554040814
A73023.png,Male,62,34.93989473112426
A73059.png,Male,61,23.70616127811942
A73078.png,Male,63,32.98913431667388
A73099.png,Male,61,25.38795129439879
A73184.png,Male,65,24.40824326041667
A73193.png,Male,64,27.060211559299308
A73327.png,Male,63,32.84601127211484
A73335.png,Male,60,25.52507399458677
A73403.png,Male,62,24.0668046968494
A73437.png,Male,60,32.09265001369613
A73452.png,Male,61,29.781979212710013
A73489.png,Male,65,21.967418934375
A73498.png,Male,64,33.959294971014494
A73504.png,Male,62,22.50982434016204
A73555.png,Male,60,27.12027028935185
A73587.png,Male,64,29.23452349678639
A73626.png,Male,61,24.40824326041667
A73639.png,Male,80,32.0730417292204
A73673.png,Male,61,31.658806045411897
A73679.png,Male,71,29.52982171392565
A73734.png,Male,81,20.79755638757397
A73738.png,Male,61,37.790410037472725
A73756.png,Male,60,25.838593999684942
A73764.png,Male,60,30.860803070436848
A73769.png,Male,66,32.039856559609326
A73818.png,Male,71,25.82292511469388
A73846.png,Male,71,25.83826508654489
A73865.png,Male,65,23.18783109739584
A73943.png,Male,59,26.25330719993877
A74022.png,Male,61,32.885064655602584
A74048.png,Male,60,27.041896830456
A74099.png,Male,61,26.45211691751729
A74128.png,Male,63,24.32378567128028
A74131.png,Male,65,29.854710764807173
A74146.png,Male,67,27.018099742001382
A74207.png,Male,63,25.820290391184567
A74220.png,Male,59,19.489682331190924
A76000.png,Male,68,26.908187898853807
A76082.png,Male,60,23.10670800986121
A76086.png,Male,66,22.885611828292376
A76117.png,Male,61,35.725560204692904
A76118.png,Male,61,27.12001352939645
A76140.png,Male,59,33.467521804403894
A76273.png,Male,63,25.24799756540643
A76278.png,Male,67,29.56109461539352
A76285.png,Male,62,26.56679538548753
A77022.png,Female,64,35.50289928787879
A77521.png,Male,64,30.68057341309349
A77551.png,Male,60,27.19236146607816
A77585.png,Male,63,23.62385737114052
A77600.png,Male,67,30.413667357306124
A77652.png,Male,63,28.241532012052595
A77719.png,Male,60,29.02057220829424
A77744.png,Male,65,21.15381082569445
A77854.png,Male,61,23.80252298881711
A77883.png,Male,60,29.854710764807173
A77912.png,Male,61,36.040296689208986
A77947.png,Male,66,23.384093298306126
A78002.png,Male,61,22.730025225490976
A78072.png,Male,60,25.838593999684942
A78111.png,Male,68,24.40366299333834
A78128.png,Male,63,23.62385737114052
A78222.png,Male,65,21.7848642063885
A78301.png,Male,59,26.308051724482063
A78306.png,Male,72,22.62774134968048
A78488.png,Male,64,28.726289548780013
A78522.png,Male,61,30.404732089100342
A78639.png,Male,62,22.803549066825266
A80048.png,Male,73,26.44434361128561
A80094.png,Male,60,27.052913458559807
A80123.png,Male,63,32.54432434722221
A80194.png,Male,66,27.2575320655102
A80196.png,Male,65,29.702425601408446
A80201.png,Male,62,33.566377508539944
A80204.png,Male,61,22.424987615500093
A80212.png,Male,63,29.047826690082644
A80215.png,Male,59,18.73288415115534
A80221.png,Male,64,34.20532360023789
A80252.png,Male,61,36.485678506920415
A80254.png,Male,66,28.06947974947917
A80264.png,Male,62,23.62385737114052
A80360.png,Male,64,40.45585574807813
A80442.png,Male,61,30.404732089100342
A80477.png,Male,62,26.442263532118048
A80517.png,Male,64,30.415716365343407
A80528.png,Male,60,29.82511993106491
A80529.png,Male,61,25.05528735664959
A80533.png,Male,59,22.31168120293593
A80568.png,Male,65,31.84827430812245
A80609.png,Male,69,31.00631279962193
A80610.png,Male,66,27.12027028935185
A80640.png,Male,59,31.00631279962193
A80665.png,Male,67,23.74856101013513
A80675.png,Male,62,20.670612069235908
A80693.png,Male,61,22.31168120293593
A80710.png,Male,59,25.05528735664959
A80761.png,Male,66,29.52523801260045
A80811.png,Male,67,25.10562163928572
A80814.png,Male,67,27.31508508538123
A80834.png,Male,63,24.27175130148245
A80915.png,Male,69,30.68057341309349
A80929.png,Male,60,25.98624310825457
A81024.png,Male,59,24.962160944204093
A81091.png,Male,70,23.91915558827977
A81099.png,Male,59,22.03278518789924
A81100.png,Male,62,23.48933189685899
A81126.png,Male,60,23.29326315408284
A81135.png,Male,62,23.00892124052768
A81170.png,Male,67,24.93130976076187
A81377.png,Male,64,23.01954525892181
A81381.png,Male,62,34.451020115393185
A81401.png,Male,85,23.985057293156125
A81442.png,Male,59,32.10208692570728
A81444.png,Male,64,23.18091004543164
A81457.png,Male,67,28.72507306019284
A81553.png,Male,62,39.93130826414201
A81563.png,Male,59,30.33968912685307
A81574.png,Male,65,32.48280388531821
A81630.png,Male,60,22.62774134968048
A81636.png,Male,59,41.2401678128
A81692.png,Male,61,29.94848119810652
A81704.png,Male,63,25.53997495484429
A81716.png,Male,63,26.62124281644019
A81754.png,Male,72,29.28408157885341
A81775.png,Male,62,30.66159483953168
A81779.png,Male,65,24.005302210244704
A81783.png,Male,65,27.2575320655102
A81795.png,Male,67,23.62385737114052
A81804.png,Male,59,27.97483554091837
A81811.png,Male,60,27.052913458559807
A81855.png,Male,76,28.261756931081628
A81889.png,Male,68,24.99404109866668
A81893.png,Male,60,22.68881099921186
A81921.png,Male,60,28.586841541261656
A81938.png,Male,61,22.6454256916088
A81991.png,Male,66,24.40824326041667
A82017.png,Male,61,25.08390397350779
A82077.png,Male,65,25.82292511469388
A82091.png,Male,60,28.053330628229364
A82092.png,Male,96,27.2575320655102
A82169.png,Male,66,25.10064135330291
A82180.png,Male,59,26.62717446590909
A82195.png,Male,60,25.08625001765047
A82197.png,Male,59,28.548678321244893
A82254.png,Male,71,24.962160944204093
A82291.png,Male,63,25.3723873946028
A82300.png,Male,63,26.634569436004767
A82318.png,Male,64,33.445205298010386
A82333.png,Male,59,40.82833418106061
A82357.png,Male,60,41.684094626459
A82405.png,Male,59,32.113986174035816
A82455.png,Male,64,26.45211691751729
A82458.png,Male,60,26.6041405779628
A82498.png,Male,62,23.259620048161764
A82509.png,Male,62,24.682297330747872
A82547.png,Male,74,38.09347001096408
A82558.png,Male,60,28.20508110092593
A82579.png,Male,61,43.63079054785899
A82580.png,Male,66,30.808944013148285
A82598.png,Male,62,25.05528735664959
A82609.png,Male,70,25.82292511469388
A82642.png,Male,71,29.98132161644515
A82721.png,Male,64,30.55675574954585
A82768.png,Male,68,28.12437718241782
A82771.png,Male,59,31.319109195811983
A82774.png,Male,59,32.885064655602584
A82791.png,Male,64,23.86771468994377
A82847.png,Male,59,27.889601503669912
A82899.png,Male,66,25.10562163928572
A82902.png,Male,64,18.984189202546297
A82903.png,Male,59,25.10064135330291
A82914.png,Male,64,35.147870295
A82944.png,Male,75,21.69621623148149
A82951.png,Male,64,27.701455289735406
A82968.png,Male,69,27.452774431597643
A82978.png,Male,67,25.05528735664959
A82981.png,Male,61,26.306662180671296
A82994.png,Male,60,30.42578799774931
A83003.png,Male,59,28.053330628229364
A83031.png,Male,59,32.995959868775515
A83037.png,Male,60,24.36210291398866
A83069.png,Male,59,23.052229745949077
A83084.png,Male,65,31.27952480691124
A83094.png,Male,65,27.61070548863321
A83101.png,Male,58,29.83229731828704
A83118.png,Male,61,25.82292511469388
A83163.png,Male,61,30.891682876464845
A83165.png,Male,69,23.62385737114052
A83166.png,Male,62,30.16709101287436
A83208.png,Male,62,31.37580169162865
A83241.png,Male,61,21.629458643076926
A83281.png,Male,71,24.40366299333834
A83283.png,Male,67,28.97017600612609
A83284.png,Male,59,27.39147299224537
A83293.png,Male,75,29.52982171392565
A83302.png,Male,61,24.962160944204093
A83338.png,Male,65,27.404220546335488
A83344.png,Male,61,21.70441895973535
A83427.png,Male,59,29.841873608926807
A83437.png,Male,59,20.97898594283747
A83508.png,Male,61,22.236567529026512
A83550.png,Male,64,25.11901130416
A83581.png,Male,59,31.00631279962193
A83608.png,Male,59,26.62124281644019
A83613.png,Male,61,29.047826690082644
A83622.png,Male,74,30.67856165403689
A83630.png,Male,63,23.744104534058923
A83664.png,Male,68,41.49781968445088
A83673.png,Male,63,34.76421120735131
A83711.png,Male,65,26.540228590102053
A83722.png,Male,60,34.21188476831957
A83746.png,Male,66,33.81164586244487
A83748.png,Male,60,33.22104942816635
A83808.png,Male,68,31.526894353556013
A83817.png,Male,64,35.147870295
A83822.png,Male,61,25.05528735664959
A83855.png,Male,64,26.576839542533087
A83856.png,Male,60,31.319109195811983
A83907.png,Male,59,26.382338371176573
A83913.png,Male,69,31.620921372664363
A83946.png,Male,60,30.281242100307693
A85068.png,Male,60,26.540228590102053
A86028.png,Male,60,30.3996656390002
A86063.png,Male,62,31.744558342470068
A86071.png,Male,67,29.839824576979595
A86099.png,Male,60,25.82292511469388
A86226.png,Male,62,21.852068068304977
A86258.png,Male,59,36.912277142407056
A87092.png,Female,62,28.145755509667968
A87116.png,Female,67,28.160803108616783
A87167.png,Female,63,29.370580319972447
A87634.png,Male,68,32.27536298898072
A87730.png,Male,61,36.181631186029406
A87828.png,Male,60,27.12027028935185
A87851.png,Male,58,22.885611828292376
A87924.png,Male,61,21.962219545278103
A87981.png,Male,58,23.052229745949077
A87996.png,Male,58,23.73211463824446
A88000.png,Male,59,25.10064135330291
A88018.png,Male,61,27.118534592053336
A88072.png,Male,59,27.01978686824197
A88090.png,Male,68,22.803549066825266
A88099.png,Male,60,31.322426413367424
A88114.png,Male,60,29.28408157885341
A88180.png,Male,60,25.72277991189717
A88255.png,Male,59,22.04343076459775
A88425.png,Male,73,22.04343076459775
A88447.png,Male,64,30.711014582482672
A88460.png,Male,58,31.37580169162865
A90087.png,Male,60,29.12677155210515
A90145.png,Male,63,24.38831816387755
A90171.png,Male,61,26.2437431536
A90185.png,Male,62,29.40944249173469
A90268.png,Male,57,31.658806045411897
A90315.png,Male,58,25.05528735664959
A90333.png,Male,60,30.67856165403689
A90344.png,Male,60,27.31508508538123
A90392.png,Male,60,24.40340131571117
A90409.png,Male,60,28.12437718241782
A90420.png,Male,67,25.82292511469388
A90478.png,Male,59,25.05528735664959
A90485.png,Male,69,22.730025225490976
A90506.png,Male,59,26.6041405779628
A90513.png,Male,61,33.405000693595035
A90532.png,Male,62,21.9065673583795
A90577.png,Male,64,25.764256774884267
A90592.png,Male,59,27.701455289735406
A90608.png,Male,61,37.10284059543197
A90663.png,Male,59,28.939225279647133
A90706.png,Male,58,23.48933189685899
A90720.png,Male,58,31.629855729201108
A90733.png,Male,70,34.9654419024654
A90770.png,Male,60,26.95782601150475
A90846.png,Male,70,33.668042385497884
A90860.png,Male,58,37.968378405092594
A90868.png,Male,63,28.307945526224948
A90881.png,Male,59,27.951915784899413
A90903.png,Male,60,28.88338501232652
A90911.png,Male,59,29.52982171392565
A90937.png,Male,60,29.52982171392565
A90949.png,Male,64,36.95529062238293
A90986.png,Male,60,23.62385737114052
A91016.png,Male,72,26.91346545104146
A91040.png,Male,59,34.43056681959184
A91041.png,Male,60,22.592754092286505
A91082.png,Male,63,28.029049511188266
A91177.png,Male,60,29.208756477839326
A91213.png,Male,58,27.31508508538123
A91307.png,Male,62,25.06322145261775
A91362.png,Male,63,31.301611016761186
A91375.png,Male,61,28.884495484645328
A91381.png,Male,61,34.69754051386264
A91399.png,Male,59,33.637481423250144
A91433.png,Male,60,21.130317289775142
A91437.png,Male,63,28.88866051643836
A91478.png,Male,62,32.27865639336735
A91487.png,Male,61,29.56109461539352
A91495.png,Male,59,25.10562163928572
A91509.png,Male,64,25.83826508654489
A91518.png,Male,69,31.171706585638702
A91609.png,Male,72,31.56135291795919
A91619.png,Male,71,27.43405854063361
A91687.png,Male,65,24.214453805419037
